"campaignid","sample","depth","multibeam_derivatives_depth","multibeam_derivatives_detrended","multibeam_derivatives_roughness","multibeam_derivatives_tpi","longitude","latitude"
"2020-10_south-west_stereo-BRUVs","IO155",41.9,43.3412742614746,0.934718310832977,0.0943336486816406,-0.0192422866821289,304663.569982396,6230979.89764736
"2020-10_south-west_stereo-BRUVs","IO16",41.4,42.2275581359863,-0.868270456790924,0.264621734619141,0.0384631156921387,303348.045810557,6227623.91223341
"2020-10_south-west_stereo-BRUVs","IO164",44.1,45.4728393554688,1.31801319122314,0.219440460205078,0.0185966491699219,306487.327842877,6232126.97919913
"2020-10_south-west_stereo-BRUVs","IO165",42.6,44.6511306762695,1.82026636600494,0.163494110107422,-0.0494604110717773,306048.430630741,6231008.44288168
"2020-10_south-west_stereo-BRUVs","IO17",41.1,41.8532257080078,0.310839176177979,0.226119995117188,-0.00672626495361328,304017.196545358,6228747.39649568
"2020-10_south-west_stereo-BRUVs","IO184",45.9,46.2193031311035,0.673045873641968,0.238739013671875,-0.0587120056152344,306504.368708077,6231295.17952519
"2020-10_south-west_stereo-BRUVs","IO195",43.4,44.4872207641602,-1.04095911979675,0.368679046630859,-0.0832509994506836,302471.600102405,6225386.45432193
"2020-10_south-west_stereo-BRUVs","IO199",42.1,43.6442985534668,-1.19578063488007,0.332603454589844,-0.028994083404541,302684.865573541,6226223.10023801
"2020-10_south-west_stereo-BRUVs","IO201",45.3,46.3540878295898,0.935087263584137,0.0671577453613281,0.0205740928649902,300076.692100262,6229496.91927136
"2020-10_south-west_stereo-BRUVs","IO204",61.5,61.8654823303223,-2.79528021812439,0.276527404785156,0.0245437622070312,295715.868695575,6228293.91917011
"2020-10_south-west_stereo-BRUVs","IO206",58.2,59.5227508544922,-3.87166404724121,0.431484222412109,-0.0856704711914062,296171.388522842,6228581.17594512
"2020-10_south-west_stereo-BRUVs","IO207",60.4,61.4587440490723,-3.16546034812927,0.133651733398438,0.0254793167114258,295703.862141341,6228848.47039199
"2020-10_south-west_stereo-BRUVs","IO210",43.5,43.5559577941895,-1.66103649139404,0.300830841064453,0.0541143417358398,303849.884396103,6225692.62947351
"2020-10_south-west_stereo-BRUVs","IO211",43.5,45.0296630859375,1.73829638957977,0.441764831542969,0.257894515991211,306769.235810783,6229636.3048388
"2020-10_south-west_stereo-BRUVs","IOC06",41.5,43.0022277832031,-0.237278789281845,0.221687316894531,-0.000569820404052734,303982.641060761,6230411.00776997
"2020-10_south-west_stereo-BRUVs","IO216",47.5,49.1721229553223,-2.51175737380981,0.300453186035156,-0.00717735290527344,307703.635046453,6229100.62443568
"2020-10_south-west_stereo-BRUVs","IO217",47.1,49.0356025695801,-2.64109921455383,0.170024871826172,-0.0169939994812012,307945.683051344,6228550.79063771
"2020-10_south-west_stereo-BRUVs","IO218",46.8,48.0252265930176,-1.92568111419678,0.114402770996094,0.0568222999572754,308193.343147687,6227723.68468589
"2020-10_south-west_stereo-BRUVs","IO220",43.7,45.2629356384277,-0.894875884056091,0.0620155334472656,-0.0304117202758789,300999.808634827,6229516.42736263
"2020-10_south-west_stereo-BRUVs","IO222",45,47.0583534240723,1.29533529281616,0.16119384765625,0.0231704711914062,299869.435297375,6228382.93856732
"2020-10_south-west_stereo-BRUVs","IO223",42.9,44.3648071289062,0.403041988611221,0.405399322509766,0.178325653076172,301265.629301471,6227857.66151062
"2020-10_south-west_stereo-BRUVs","IO224",43.6,45.5870094299316,0.53184962272644,0.217525482177734,-0.0232644081115723,300549.970499799,6228952.14106283
"2020-10_south-west_stereo-BRUVs","IO225",44.9,46.7136459350586,1.37667083740234,0.123611450195312,-0.0164055824279785,300111.937682135,6227833.28538738
"2020-10_south-west_stereo-BRUVs","IO226",42.8,45.0715217590332,-0.217520028352737,0.225696563720703,0.030271053314209,301017.348241258,6228684.61291212
"2020-10_south-west_stereo-BRUVs","IO235",46.5,48.2838516235352,-1.74463832378387,0.256626129150391,0.0486230850219727,307484.187774971,6228541.38555404
"2020-10_south-west_stereo-BRUVs","IO236",46.8,47.1872444152832,-1.26284372806549,0.200046539306641,0.115245342254639,308440.965656043,6226896.5731877
"2020-10_south-west_stereo-BRUVs","IO237",43.2,44.6150207519531,0.271492511034012,0.175369262695312,0.0735616683959961,309594.496373669,6226919.93543868
"2020-10_south-west_stereo-BRUVs","IO239",45.9,46.5255088806152,-1.05343568325043,0.274143218994141,-0.0396633148193359,309155.535541551,6225801.54087255
"2020-10_south-west_stereo-BRUVs","IO264",42,43.5230560302734,-0.350052684545517,0.234859466552734,0.000542640686035156,303682.719092272,6233733.43778422
"2020-10_south-west_stereo-BRUVs","IO266",67.3,68.8258895874023,3.96869707107544,0.0788192749023438,0.0424394607543945,293068.208020183,6233229.59917186
"2020-10_south-west_stereo-BRUVs","IO267",62.5,64.5674667358398,3.48123455047607,0.277023315429688,-0.00252246856689453,293542.081503255,6232685.14724874
"2020-10_south-west_stereo-BRUVs","IO291",109,111.082824707031,-4.45725202560425,0.338821411132812,-0.0386905670166016,292297.27556318,6226277.38671831
"2020-10_south-west_stereo-BRUVs","IO293",111,97.3506622314453,0.0324787795543671,0.581001281738281,0.31273078918457,293232.276070878,6225743.1143008
"2020-10_south-west_stereo-BRUVs","IO294",114,103.170333862305,-1.85561382770538,0.266731262207031,0.0338325500488281,292758.694589117,6226287.54023015
"2020-10_south-west_stereo-BRUVs","IO295",109,111.880172729492,-3.32272291183472,0.166595458984375,-0.0433559417724609,292807.464978204,6224069.30778413
"2020-10_south-west_stereo-BRUVs","IO297",114,116.380043029785,-1.97362697124481,0.135841369628906,0.0616779327392578,292352.2663661,6223781.87158759
"2020-10_south-west_stereo-BRUVs","IO3",62,63.7968406677246,-0.749778807163239,0.199840545654297,0.0200319290161133,295509.158567493,6227179.81566059
"2020-10_south-west_stereo-BRUVs","IO306",124,123.744178771973,1.00713229179382,0.174217224121094,-0.0353641510009766,290956.068219088,6224305.82745847
"2020-10_south-west_stereo-BRUVs","IO308",126,127.949829101562,3.8843355178833,0.164596557617188,-0.114824295043945,290519.407005672,6223186.4557114
"2020-10_south-west_stereo-BRUVs","IO310",64.7,66.4373779296875,2.03994131088257,0.197357177734375,0.00826072692871094,294543.980741453,6229100.69592819
